Bin Id,Bin Usage,Bin Type
P-1-A217F222,PRIME,PALLET-SINGLE
P-1-A228A333,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F209A450,PRIME_PUTBACK,PALLET-SINGLE
P-1-A216G251,PRIME,PALLET-SINGLE
P-1-A225F410,PRIME,PALLET-SINGLE
P-1-A217G421,PRIME,PALLET-SINGLE
P-1-A224G242,PRIME,PALLET-SINGLE
P-1-A233G373,PRIME,PALLET-SINGLE
P-1-A215A251,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F310A315,PRIME_PUTBACK,PALLET-SINGLE
P-1-A237A383,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A218D443,PRIME,PALLET-SINGLE
P-1-A219D271,PRIME,PALLET-SINGLE
P-1-A226G370,PRIME,PALLET-SINGLE
P-1-A239D292,PRIME,PALLET-SINGLE
P-1-A217E472,PRIME,PALLET-SINGLE
P-1-A211G293,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A237E360,PRIME,PALLET-SINGLE
P-1-A210A302,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A232A273,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A225G311,PRIME,PALLET-SINGLE
P-1-A217G370,PRIME,PALLET-SINGLE
P-1-A209A241,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F205A240,PRIME_PUTBACK,PALLET-SINGLE
P-1-A232A320,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A237F453,PRIME,PALLET-SINGLE
P-1-A217E250,PRIME,PALLET-SINGLE
P-1-A241G241,PRIME,PALLET-SINGLE
P-1-A217E412,PRIME,PALLET-SINGLE
P-1-A245F492,PRIME,PALLET-SINGLE
P-1-A216F213,PRIME,PALLET-SINGLE
P-1-A226C470,PRIME,PALLET-SINGLE
P-1-A233A232,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A233A263,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217E402,PRIME,PALLET-SINGLE
P-1-A227F280,PRIME,PALLET-SINGLE
P-5-C247A520,RANDOM_STOW,PALLET-SINGLE
P-1-A224A411,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217F380,PRIME,PALLET-SINGLE
P-1-A241A280,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A241F480,PRIME,PALLET-SINGLE
P-1-A239G241,PRIME,PALLET-SINGLE
P-1-A229B232,PRIME,PALLET-SINGLE
P-1-A237C410,PRIME,PALLET-SINGLE
P-1-A217E240,PRIME,PALLET-SINGLE
P-1-A241G332,PRIME,PALLET-SINGLE
P-1-A242D451,PRIME,PALLET-SINGLE
P-1-A229G431,PRIME,PALLET-SINGLE
P-1-A217C450,PRIME,PALLET-SINGLE
P-1-A216B273,PRIME,PALLET-SINGLE
P-1-A218C483,PRIME,PALLET-SINGLE
P-1-A217G220,PRIME,PALLET-SINGLE
P-1-F209A480,PRIME_PUTBACK,PALLET-SINGLE
P-1-A233A272,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A237A200,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A241C493,PRIME,PALLET-SINGLE
P-1-A217G423,PRIME,PALLET-SINGLE
P-5-B250A252,RANDOM_STOW,PALLET-SINGLE
P-1-A247B332,PRIME,PALLET-SINGLE
P-1-A217B330,PRIME,PALLET-SINGLE
P-1-A247F240,PRIME,PALLET-SINGLE
P-1-A228F382,PRIME,PALLET-SINGLE
P-1-A228E222,PRIME,PALLET-SINGLE
P-1-A230G391,PRIME,PALLET-SINGLE
P-1-A241A301,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217E241,PRIME,PALLET-SINGLE
P-1-A216G253,PRIME,PALLET-SINGLE
P-1-A249F371,PRIME,PALLET-SINGLE
P-1-A232D371,PRIME,PALLET-SINGLE
P-1-A239E440,PRIME,PALLET-SINGLE
P-1-A233A343,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A218D422,PRIME,PALLET-SINGLE
P-1-A245D401,PRIME,PALLET-SINGLE
P-1-A217F220,PRIME,PALLET-SINGLE
P-1-A218G490,PRIME,PALLET-SINGLE
P-1-F201A410,PRIME_PUTBACK,PALLET-SINGLE
P-1-A218F402,PRIME,PALLET-SINGLE
P-1-A237G361,PRIME,PALLET-SINGLE
P-1-A217F402,PRIME,PALLET-SINGLE
P-1-A232A383,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A236B381,PRIME,PALLET-SINGLE
P-1-A237E341,PRIME,PALLET-SINGLE
P-5-C283A620,RANDOM_STOW,PALLET-SINGLE
P-1-A216F220,PRIME,PALLET-SINGLE
P-1-A217F293,PRIME,PALLET-SINGLE
P-1-A241A340,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F203A510,PRIME_PUTBACK,PALLET-SINGLE
P-1-F300A300,PRIME_PUTBACK,PALLET-SINGLE
P-1-A236F381,PRIME,PALLET-SINGLE
P-1-A218E402,PRIME,PALLET-SINGLE
P-1-A241A422,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A232A341,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-5-C188A520,RANDOM_STOW,PALLET-SINGLE
P-1-F203A330,PRIME_PUTBACK,PALLET-SINGLE
P-1-A221E421,PRIME,PALLET-SINGLE
P-1-A218D413,PRIME,PALLET-SINGLE
P-1-A217G430,PRIME,PALLET-SINGLE
P-1-A245D413,PRIME,PALLET-SINGLE
P-1-A240A371,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A226G273,PRIME,PALLET-SINGLE
P-1-A225G400,PRIME,PALLET-SINGLE
P-1-A221F391,PRIME,PALLET-SINGLE
P-1-A211D253,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217B433,PRIME,PALLET-SINGLE
P-1-A235B331,PRIME,PALLET-SINGLE
P-1-A218D472,PRIME,PALLET-SINGLE
P-1-A233A410,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-5-B250A354,RANDOM_STOW,PALLET-SINGLE
P-1-A221G431,PRIME,PALLET-SINGLE
P-1-F206A420,PRIME_PUTBACK,PALLET-SINGLE
P-1-A229E450,PRIME,PALLET-SINGLE
P-1-A241A342,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-5-B214A250,RANDOM_STOW,PALLET-SINGLE
P-1-A245G352,PRIME,PALLET-SINGLE
P-1-F207A420,PRIME_PUTBACK,PALLET-SINGLE
P-1-A241F220,PRIME,PALLET-SINGLE
P-1-A233A252,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217G230,PRIME,PALLET-SINGLE
P-1-A232A302,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-B247A330,PRIME_PUTBACK,PALLET-SINGLE
P-1-A233A431,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A216B202,PRIME,PALLET-SINGLE
P-1-B247A395,PRIME_PUTBACK,PALLET-SINGLE
P-1-A237G420,PRIME,PALLET-SINGLE
P-1-A220G363,PRIME,PALLET-SINGLE
P-1-F303A150,PRIME_PUTBACK,PALLET-SINGLE
P-1-A221A381,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A216C250,PRIME,PALLET-SINGLE
P-1-A232D332,PRIME,PALLET-SINGLE
P-1-A243F300,PRIME,PALLET-SINGLE
P-1-A218D480,PRIME,PALLET-SINGLE
P-1-A217C423,PRIME,PALLET-SINGLE
P-5-C401A400,RANDOM_STOW,PALLET-SINGLE
P-1-A230A373,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F203A440,PRIME_PUTBACK,PALLET-SINGLE
P-1-A239A363,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A231B471,PRIME,PALLET-SINGLE
P-1-A236F372,PRIME,PALLET-SINGLE
P-1-A228G222,PRIME,PALLET-SINGLE
P-1-A228G351,PRIME,PALLET-SINGLE
P-1-A221A393,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A244A271,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A222B440,PRIME,PALLET-SINGLE
P-1-A241A261,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217D232,PRIME,PALLET-SINGLE
P-1-A237F361,PRIME,PALLET-SINGLE
P-1-A217B381,PRIME,PALLET-SINGLE
P-1-A249F393,PRIME,PALLET-SINGLE
P-1-A240A312,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A237D381,PRIME,PALLET-SINGLE
P-1-A221G421,PRIME,PALLET-SINGLE
P-1-F202A400,PRIME_PUTBACK,PALLET-SINGLE
P-1-A227G251,PRIME,PALLET-SINGLE
P-1-A228G263,PRIME,PALLET-SINGLE
P-1-A229A372,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F208A300,PRIME_PUTBACK,PALLET-SINGLE
P-1-A231E473,PRIME,PALLET-SINGLE
P-1-F209A380,PRIME_PUTBACK,PALLET-SINGLE
P-1-F207A500,PRIME_PUTBACK,PALLET-SINGLE
P-1-A228D370,PRIME,PALLET-SINGLE
P-1-A232D342,PRIME,PALLET-SINGLE
P-1-A233A411,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A239B461,PRIME,PALLET-SINGLE
P-1-A217G223,PRIME,PALLET-SINGLE
P-1-F303A110,PRIME_PUTBACK,PALLET-SINGLE
P-1-A245G491,PRIME,PALLET-SINGLE
P-1-A248G322,PRIME,PALLET-SINGLE
P-1-A213B220,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A231A342,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A228A320,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A229G353,PRIME,PALLET-SINGLE
P-5-C185A430,RANDOM_STOW,PALLET-SINGLE
P-1-A235F221,PRIME,PALLET-SINGLE
P-1-A217F471,PRIME,PALLET-SINGLE
P-5-C185A300,RANDOM_STOW,PALLET-SINGLE
P-1-A245G492,PRIME,PALLET-SINGLE
P-1-A218G450,PRIME,PALLET-SINGLE
P-1-A241A272,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A229F412,PRIME,PALLET-SINGLE
P-1-A233D433,PRIME,PALLET-SINGLE
P-1-F201A200,PRIME_PUTBACK,PALLET-SINGLE
P-1-A237F413,PRIME,PALLET-SINGLE
P-1-A217C390,PRIME,PALLET-SINGLE
P-1-A233E481,PRIME,PALLET-SINGLE
P-1-A218C420,PRIME,PALLET-SINGLE
P-1-A217C210,PRIME,PALLET-SINGLE
P-1-A214C223,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217D422,PRIME,PALLET-SINGLE
P-1-A237E340,PRIME,PALLET-SINGLE
P-5-C211A682,RANDOM_STOW,PALLET-SINGLE
P-1-A227A380,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F208A420,PRIME_PUTBACK,PALLET-SINGLE
P-1-A218D421,PRIME,PALLET-SINGLE
P-1-A224E213,PRIME,PALLET-SINGLE
P-1-F202A440,PRIME_PUTBACK,PALLET-SINGLE
P-1-A236G222,PRIME,PALLET-SINGLE
P-5-B214A294,RANDOM_STOW,PALLET-SINGLE
P-1-A217F410,PRIME,PALLET-SINGLE
P-5-C185A558,RANDOM_STOW,PALLET-SINGLE
P-1-A245G432,PRIME,PALLET-SINGLE
P-1-A237F492,PRIME,PALLET-SINGLE
P-5-B283A256,RANDOM_STOW,PALLET-SINGLE
P-5-C214A658,RANDOM_STOW,PALLET-SINGLE
P-1-A224A270,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F205A390,PRIME_PUTBACK,PALLET-SINGLE
P-1-A215A233,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A233A372,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A224E390,PRIME,PALLET-SINGLE
P-1-A225G450,PRIME,PALLET-SINGLE
P-1-A236D332,PRIME,PALLET-SINGLE
P-1-A234E350,PRIME,PALLET-SINGLE
P-1-A227G502,PRIME,PALLET-SINGLE
P-1-A233A481,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217E233,PRIME,PALLET-SINGLE
P-1-A221B481,PRIME,PALLET-SINGLE
P-1-A230A333,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A231A471,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A235G502,PRIME,PALLET-SINGLE
P-1-F208A430,PRIME_PUTBACK,PALLET-SINGLE
P-1-A224D411,PRIME,PALLET-SINGLE
P-1-A217E223,PRIME,PALLET-SINGLE
P-1-A211C201,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F207A370,PRIME_PUTBACK,PALLET-SINGLE
P-1-F301A290,PRIME_PUTBACK,PALLET-SINGLE
P-1-F205A380,PRIME_PUTBACK,PALLET-SINGLE
P-1-A237F322,PRIME,PALLET-SINGLE
P-1-F208A390,PRIME_PUTBACK,PALLET-SINGLE
P-1-A247G201,PRIME,PALLET-SINGLE
P-1-A245F351,PRIME,PALLET-SINGLE
P-1-A224G431,PRIME,PALLET-SINGLE
P-1-A228A310,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A241D371,PRIME,PALLET-SINGLE
P-5-C185A542,RANDOM_STOW,PALLET-SINGLE
P-1-A229F441,PRIME,PALLET-SINGLE
P-1-A241A343,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A239G231,PRIME,PALLET-SINGLE
P-1-A237G343,PRIME,PALLET-SINGLE
P-1-A216E271,PRIME,PALLET-SINGLE
P-1-A232A291,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A230F410,PRIME,PALLET-SINGLE
P-1-A236E331,PRIME,PALLET-SINGLE
P-1-F300A380,PRIME_PUTBACK,PALLET-SINGLE
P-1-A235C321,PRIME,PALLET-SINGLE
P-1-A249G343,PRIME,PALLET-SINGLE
P-1-A231A430,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A213E270,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A225A383,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A222D320,PRIME,PALLET-SINGLE
P-1-A224F321,PRIME,PALLET-SINGLE
P-1-A237F393,PRIME,PALLET-SINGLE
P-1-A217E222,PRIME,PALLET-SINGLE
P-1-A225A420,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-5-B283A394,RANDOM_STOW,PALLET-SINGLE
P-1-A236G353,PRIME,PALLET-SINGLE
P-1-F209A440,PRIME_PUTBACK,PALLET-SINGLE
P-1-A248G332,PRIME,PALLET-SINGLE
P-1-A229D410,PRIME,PALLET-SINGLE
P-1-A241A260,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A216B282,PRIME,PALLET-SINGLE
P-1-A245E493,PRIME,PALLET-SINGLE
P-5-C286A692,RANDOM_STOW,PALLET-SINGLE
P-5-C283A554,RANDOM_STOW,PALLET-SINGLE
P-1-A220E363,PRIME,PALLET-SINGLE
P-1-A231F233,PRIME,PALLET-SINGLE
P-1-A237G381,PRIME,PALLET-SINGLE
P-1-A245F380,PRIME,PALLET-SINGLE
P-1-A217D233,PRIME,PALLET-SINGLE
P-1-F209A520,PRIME,PALLET-SINGLE
P-1-A235A210,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A230G472,PRIME,PALLET-SINGLE
P-1-A217D450,PRIME,PALLET-SINGLE
P-1-A228A263,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A222B483,PRIME,PALLET-SINGLE
P-1-F301A360,PRIME_PUTBACK,PALLET-SINGLE
P-1-A229F402,PRIME,PALLET-SINGLE
P-1-A241A291,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A240D360,PRIME,PALLET-SINGLE
P-1-A217D441,PRIME,PALLET-SINGLE
P-1-A240D442,PRIME,PALLET-SINGLE
P-1-A237G492,PRIME,PALLET-SINGLE
P-1-A227E381,PRIME,PALLET-SINGLE
P-1-A217A280,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A218E413,PRIME,PALLET-SINGLE
P-1-A230B502,PRIME,PALLET-SINGLE
P-1-A237F372,PRIME,PALLET-SINGLE
P-1-A230B500,PRIME,PALLET-SINGLE
P-1-A239A460,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A241C360,PRIME,PALLET-SINGLE
P-1-A217B382,PRIME,PALLET-SINGLE
P-1-A228G382,PRIME,PALLET-SINGLE
P-1-A215A231,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F204A420,PRIME_PUTBACK,PALLET-SINGLE
P-1-A238G200,PRIME,PALLET-SINGLE
P-1-F204A320,PRIME_PUTBACK,PALLET-SINGLE
P-1-A236G360,PRIME,PALLET-SINGLE
P-1-A228F332,PRIME,PALLET-SINGLE
P-1-A235B283,PRIME,PALLET-SINGLE
P-1-A237D471,PRIME,PALLET-SINGLE
P-1-F301A460,PRIME_PUTBACK,PALLET-SINGLE
P-1-A237G353,PRIME,PALLET-SINGLE
P-1-A217C482,PRIME,PALLET-SINGLE
P-1-A228E202,PRIME,PALLET-SINGLE
P-1-A221G423,PRIME,PALLET-SINGLE
P-1-A217F221,PRIME,PALLET-SINGLE
P-1-A232A312,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A233A373,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A226G460,PRIME,PALLET-SINGLE
P-1-A240D241,PRIME,PALLET-SINGLE
P-1-A241A300,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A237D343,PRIME,PALLET-SINGLE
P-1-A224A470,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217G222,PRIME,PALLET-SINGLE
P-1-A237G342,PRIME,PALLET-SINGLE
P-1-A215G213,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-5-C214A468,RANDOM_STOW,PALLET-SINGLE
P-1-A237G370,PRIME,PALLET-SINGLE
P-1-A233G412,PRIME,PALLET-SINGLE
P-1-A220B363,PRIME,PALLET-SINGLE
P-1-A217D241,PRIME,PALLET-SINGLE
P-1-A217D330,PRIME,PALLET-SINGLE
P-1-A224A221,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A226D382,PRIME,PALLET-SINGLE
P-5-C286A690,RANDOM_STOW,PALLET-SINGLE
P-5-C185A286,RANDOM_STOW,PALLET-SINGLE
P-1-A245G490,PRIME,PALLET-SINGLE
P-1-A249G392,PRIME,PALLET-SINGLE
P-1-A217E360,PRIME,PALLET-SINGLE
P-1-A217D471,PRIME,PALLET-SINGLE
P-1-A237D340,PRIME,PALLET-SINGLE
P-1-A225D322,PRIME,PALLET-SINGLE
P-1-A226E460,PRIME,PALLET-SINGLE
P-1-F201A400,PRIME_PUTBACK,PALLET-SINGLE
P-1-A233A423,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217E322,PRIME,PALLET-SINGLE
P-1-A241E421,PRIME,PALLET-SINGLE
P-1-A216B222,PRIME,PALLET-SINGLE
P-1-A245F441,PRIME,PALLET-SINGLE
P-1-A244F501,PRIME,PALLET-SINGLE
P-1-A236D381,PRIME,PALLET-SINGLE
P-1-A217G232,PRIME,PALLET-SINGLE
P-1-A230C461,PRIME,PALLET-SINGLE
P-1-A221D440,PRIME,PALLET-SINGLE
P-1-A230G450,PRIME,PALLET-SINGLE
P-5-B283A350,RANDOM_STOW,PALLET-SINGLE
P-1-A227G230,PRIME,PALLET-SINGLE
P-1-A233A221,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A229B291,PRIME,PALLET-SINGLE
P-1-A231G230,PRIME,PALLET-SINGLE
P-1-F300A490,PRIME_PUTBACK,PALLET-SINGLE
P-1-A236F370,PRIME,PALLET-SINGLE
P-1-F201A500,PRIME_PUTBACK,PALLET-SINGLE
P-1-A237F341,PRIME,PALLET-SINGLE
P-1-A217E242,PRIME,PALLET-SINGLE
P-1-A233D321,PRIME,PALLET-SINGLE
P-1-A232A380,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A235G323,PRIME,PALLET-SINGLE
P-1-A227F240,PRIME,PALLET-SINGLE
P-1-F202A390,PRIME_PUTBACK,PALLET-SINGLE
P-1-A230A483,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A225G411,PRIME,PALLET-SINGLE
P-1-A240F291,PRIME,PALLET-SINGLE
P-1-A229G433,PRIME,PALLET-SINGLE
P-1-A241A501,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-5-C402A200,RANDOM_STOW,PALLET-SINGLE
P-1-A214D250,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A224F212,PRIME,PALLET-SINGLE
P-1-A233A443,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A244A270,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-5-C283A540,RANDOM_STOW,PALLET-SINGLE
P-1-A231G491,PRIME,PALLET-SINGLE
P-1-A238G212,PRIME,PALLET-SINGLE
P-1-A237B202,PRIME,PALLET-SINGLE
P-1-A233A250,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A233D421,PRIME,PALLET-SINGLE
P-1-A230G461,PRIME,PALLET-SINGLE
P-1-F206A460,PRIME_PUTBACK,PALLET-SINGLE
P-1-A224G333,PRIME,PALLET-SINGLE
P-1-A241A393,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A248G282,PRIME,PALLET-SINGLE
P-1-A245G372,PRIME,PALLET-SINGLE
P-1-A232D350,PRIME,PALLET-SINGLE
P-1-A236F322,PRIME,PALLET-SINGLE
P-1-F209A310,PRIME_PUTBACK,PALLET-SINGLE
P-1-A235G222,PRIME,PALLET-SINGLE
P-1-A241G392,PRIME,PALLET-SINGLE
P-1-A237A362,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A236G301,PRIME,PALLET-SINGLE
P-1-A217G431,PRIME,PALLET-SINGLE
P-1-A229G430,PRIME,PALLET-SINGLE
P-1-A237A420,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A230G440,PRIME,PALLET-SINGLE
P-1-A231A231,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A233A393,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A211A232,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F209A500,PRIME_PUTBACK,PALLET-SINGLE
P-1-A221G380,PRIME,PALLET-SINGLE
P-1-A231G260,PRIME,PALLET-SINGLE
P-1-A229G410,PRIME,PALLET-SINGLE
P-1-A220C363,PRIME,PALLET-SINGLE
P-5-C400A300,RANDOM_STOW,PALLET-SINGLE
P-1-A240G280,PRIME,PALLET-SINGLE
P-1-A229E410,PRIME,PALLET-SINGLE
P-1-A217G221,PRIME,PALLET-SINGLE
P-1-A225G382,PRIME,PALLET-SINGLE
P-1-A224G272,PRIME,PALLET-SINGLE
P-1-A237G453,PRIME,PALLET-SINGLE
P-1-A245C491,PRIME,PALLET-SINGLE
P-1-A245G360,PRIME,PALLET-SINGLE
P-1-A248G220,PRIME,PALLET-SINGLE
P-1-A217D290,PRIME,PALLET-SINGLE
P-1-A239D450,PRIME,PALLET-SINGLE
P-1-A229F382,PRIME,PALLET-SINGLE
P-1-A241G262,PRIME,PALLET-SINGLE
P-1-A224E210,PRIME,PALLET-SINGLE
P-1-F204A450,PRIME_PUTBACK,PALLET-SINGLE
P-1-A237G372,PRIME,PALLET-SINGLE
P-1-A235B252,PRIME,PALLET-SINGLE
P-1-A228D382,PRIME,PALLET-SINGLE
P-1-A221A443,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A226G473,PRIME,PALLET-SINGLE
P-1-A241G372,PRIME,PALLET-SINGLE
P-1-A221D430,PRIME,PALLET-SINGLE
P-1-F209A370,PRIME_PUTBACK,PALLET-SINGLE
P-1-A217A231,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A230B493,PRIME,PALLET-SINGLE
P-1-A231F452,PRIME,PALLET-SINGLE
P-1-A236A301,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A232G370,PRIME,PALLET-SINGLE
P-5-C185A360,RANDOM_STOW,PALLET-SINGLE
P-1-A245D493,PRIME,PALLET-SINGLE
P-1-F310A320,PRIME_PUTBACK,PALLET-SINGLE
P-1-A229F360,PRIME,PALLET-SINGLE
P-1-A245C490,PRIME,PALLET-SINGLE
P-1-F206A410,PRIME_PUTBACK,PALLET-SINGLE
P-1-A236G371,PRIME,PALLET-SINGLE
P-1-A232A233,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A229F351,PRIME,PALLET-SINGLE
P-1-A229F411,PRIME,PALLET-SINGLE
P-1-A245F493,PRIME,PALLET-SINGLE
P-1-A222F482,PRIME,PALLET-SINGLE
P-1-F207A450,PRIME_PUTBACK,PALLET-SINGLE
P-1-A245D450,PRIME,PALLET-SINGLE
P-1-A233A401,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F208A470,PRIME_PUTBACK,PALLET-SINGLE
P-5-C211A562,RANDOM_STOW,PALLET-SINGLE
P-1-A217B363,PRIME,PALLET-SINGLE
P-1-A217G381,PRIME,PALLET-SINGLE
P-1-A241A413,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A221B391,PRIME,PALLET-SINGLE
P-1-A218C402,PRIME,PALLET-SINGLE
P-1-A216G293,PRIME,PALLET-SINGLE
P-1-A235D253,PRIME,PALLET-SINGLE
P-1-A229C460,PRIME,PALLET-SINGLE
P-1-A240D232,PRIME,PALLET-SINGLE
P-1-A229G423,PRIME,PALLET-SINGLE
P-1-A217D372,PRIME,PALLET-SINGLE
P-1-F203A260,PRIME_PUTBACK,PALLET-SINGLE
P-1-A231D450,PRIME,PALLET-SINGLE
P-1-A217D243,PRIME,PALLET-SINGLE
P-1-F204A280,PRIME_PUTBACK,PALLET-SINGLE
P-1-F205A220,PRIME_PUTBACK,PALLET-SINGLE
P-5-C247A476,RANDOM_STOW,PALLET-SINGLE
P-1-A218E460,PRIME,PALLET-SINGLE
P-1-A249D501,PRIME,PALLET-SINGLE
P-1-A211A233,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F205A510,PRIME_PUTBACK,PALLET-SINGLE
P-1-A233A330,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A217C472,PRIME,PALLET-SINGLE
P-1-A229B240,PRIME,PALLET-SINGLE
P-1-A237C332,PRIME,PALLET-SINGLE
P-1-A218G481,PRIME,PALLET-SINGLE
P-1-A245G371,PRIME,PALLET-SINGLE
P-1-A217E230,PRIME,PALLET-SINGLE
P-1-A242A410,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-F300A330,PRIME_PUTBACK,PALLET-SINGLE
P-1-F207A410,PRIME_PUTBACK,PALLET-SINGLE
P-1-A245C493,PRIME,PALLET-SINGLE
P-1-A229C412,PRIME,PALLET-SINGLE
P-1-A229A443,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A220A231,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A247E330,PRIME,PALLET-SINGLE
P-1-A229C290,PRIME,PALLET-SINGLE
P-1-A213G200,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A225F252,PRIME,PALLET-SINGLE
P-1-A249F471,PRIME,PALLET-SINGLE
P-1-A237G201,PRIME,PALLET-SINGLE
P-1-A217E282,PRIME,PALLET-SINGLE
P-1-A215D242,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A226B371,PRIME,PALLET-SINGLE
P-1-A224A271,DIRECTED_MULTI_ASIN,PALLET-SINGLE
P-1-A232E310,PRIME,PALLET-SINGLE
