error_id,user_id,error_date,error_time,asin,old_container,new_container,process,job_action,violation,feedback_status,feedback_motive,quantity,created_at
e1a99062-2594-40a2-96f8-49012f1eacb4,narmarim,2025-09-22,16:02:43,B0B93QKNZ6,tsJCART00029,P-3-B231B322,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
d618443f-94b6-4948-8588-be160f513740,herradoi,2025-09-22,16:03:30,B0B6G6M9Y8,tsJCART00168,P-3-C252B621,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
570c2169-b6e6-471d-a5bf-7dcca88834a7,cpemanue,2025-09-22,16:14:31,B0CDC2ZJDS,tsJCART00012,P-3-C264C592,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,8,2025-09-28 21:49:56
fe6bdd65-7b25-44c6-8db0-7efe8a18c994,yoksansa,2025-09-22,16:14:46,B0DTPZ1RF7,tsJCART00023,P-3-C205B582,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
256739d8-4065-4fc1-acaf-49ecc76f45c9,cpemanue,2025-09-22,16:14:58,B0CDC2ZJDS,tsJCART00012,P-3-C264C591,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-28 21:49:56
c6f6f849-4166-4805-92ac-8daa3433e257,ggarcika,2025-09-22,16:22:37,B09QL56GHQ,tsJCART00033,P-3-B228C311,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
78a39ca2-7b62-44e5-a0fb-17b11c1a2bc5,ggarcika,2025-09-22,16:23:03,B0CNWFTJMM,tsJCART00033,P-3-B228C311,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,2,2025-09-28 21:49:56
8dc63b42-ab48-4f56-a91f-c2c2656781ee,ggarcika,2025-09-22,16:25:16,B0CNWFTJMM,tsJCART00033,P-3-B228C291,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
ca835d2a-db19-4a98-b247-9127a963e2eb,ggarcika,2025-09-22,16:25:24,B0CNWFTJMM,tsJCART00033,P-3-B227C291,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
aa8caa92-7e39-4d09-8805-2df16acd421c,segurasw,2025-09-22,16:25:46,B07QF3N3RN,tsJCART00011,P-3-C225B640,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
e5e06159-5370-432b-9358-4bfa2705d922,ggarcika,2025-09-22,16:25:50,B0CNWFTJMM,tsJCART00033,P-3-B228C290,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
8d48b1fd-dbdf-48d4-afc2-c5e8de94a785,herradoi,2025-09-22,16:27:56,B0DV9GKVM4,tsJCART00287,P-3-B227C382,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,2,2025-09-28 21:49:56
d6a73b1c-4cf8-4464-8b1e-d09c00a63e8a,ggarcika,2025-09-22,16:28:04,B08SXCQZTY,tsJCART00033,P-3-B228C262,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
47f6165f-3c68-4e92-b379-c6261dbb0a07,ggarcika,2025-09-22,16:28:13,B08SXCQZTY,tsJCART00033,P-3-B227C252,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
33e27a67-076e-45fa-9ff6-8cd97d826d13,ggarcika,2025-09-22,16:30:13,B08SXCQZTY,tsJCART00033,P-3-B228C210,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
3b422387-940d-44c2-a4d3-42be1f600de4,nuralber,2025-09-22,16:32:01,B00CSLID5S,tsJCART00076,P-3-C278C632,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,6,2025-09-28 21:49:56
f31d8bbd-5871-412e-a425-d0aaa0f42109,nuralber,2025-09-22,16:32:52,B000WGZ868,tsJCART00076,P-3-C277C632,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,5,2025-09-28 21:49:56
972c2f5a-ad07-42b1-a2b5-6e8a4f17b80e,segurasw,2025-09-22,16:33:01,B0DQPH7TBL,tsJCART00171,P-3-B242B261,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
e810a848-62d3-4f02-8cb7-dc0662133431,segurasw,2025-09-22,16:35:06,B0DQPH7TBL,tsJCART00171,P-3-B242B360,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
97fb532c-4cfd-41e5-8361-7736fdf61b2a,fabperis,2025-09-22,16:36:24,B0CJV164X2,tspt0000254,P-3-B279C222,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,5,2025-09-28 21:49:56
bf97538b-898c-499f-9237-ab173fa39c48,yoksansa,2025-09-22,16:37:55,B0DNMLNRYW,tsJCART00179,P-3-B205B262,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
d69e5c9e-4ac4-44a1-af88-8fd9574419d9,ggarcika,2025-09-22,16:38:38,B0DJW7449V,tspt0000039,P-3-B203C331,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
e8a1d427-ced1-470e-87a9-28da06de787b,ggarcika,2025-09-22,16:38:57,B0DJW7449V,tspt0000039,P-3-B203B331,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
8ada0d96-f249-439f-a88c-79157927332d,irenetis,2025-09-22,16:40:09,B07QF3N3RN,tsJCART00271,P-3-C260B640,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
7aa6cc19-604c-4a3f-a4db-70dcb491042e,ggarcika,2025-09-22,16:40:17,B0DJW7449V,tspt0000039,P-3-B203C330,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
1115e262-f088-44fb-88ee-1302ae6f5151,ggarcika,2025-09-22,16:40:54,B0DJW7449V,tspt0000039,P-3-B203B320,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
f631fb01-0364-4b6c-b547-a0ba6258a633,herradoi,2025-09-22,16:46:07,B0D66PTCVS,tsJCART00052,P-3-C266B642,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
fc5148be-2434-4c31-9447-0e13d4a10dbd,yoksansa,2025-09-22,16:47:01,B0D4694LVG,tspt0000433,P-3-C182B710,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
62e51fea-dcf6-495a-9b8e-f6cc543f8192,yoksansa,2025-09-22,16:47:47,B0D4694LVG,tspt0000433,P-3-C182B681,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
4964e083-f573-43e5-98ef-e3e2a5ee038c,ggarcika,2025-09-22,16:48:45,B0BTD1XG2B,tspt0000039,P-3-C183B681,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
8825589d-a368-4295-b8b6-2fa89ffe71ac,ggarcika,2025-09-22,16:49:13,B0BTD1XG2B,tspt0000039,P-3-C183B711,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
7fde154a-9c4c-4835-95be-0c433b3ce610,narmarim,2025-09-22,16:52:49,B0DNMLNRYW,tsJCART00039,P-3-C291B472,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
ae36aad7-af1b-4a47-96b9-81cafca05a51,cpemanue,2025-09-22,16:57:21,B0BN5T45NT,tsJCART00095,P-3-C294B592,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,2,2025-09-28 21:49:56
429886fb-9e47-4c0b-98ea-529d975aff99,ggarcika,2025-09-22,16:57:18,B0BQ187JQF,tspt0000317,P-3-C311B491,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
0cc3676c-7ebd-427f-b25e-390baa8bf8b3,ggarcika,2025-09-22,16:57:26,B0BQ187JQF,tspt0000317,P-3-C312B491,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
65862858-e652-463f-b41c-c7cf32ab16b3,narmarim,2025-09-22,17:01:00,B06Y3FD2KQ,tspt0000292,P-3-C304B471,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
17d1c5bd-ee3a-4f5f-b8e2-ba0b26c1dbe0,fabperis,2025-09-22,17:00:58,B07QF3N3RN,tsJCART00029,P-3-B274B212,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
6ee90b03-de47-4ca2-94d8-9c7237319895,narmarim,2025-09-22,17:02:45,B06Y3FD2KQ,tspt0000292,P-3-C304B491,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
87c97b23-8b41-4593-9ef8-bcc327891b00,qachachl,2025-09-22,17:05:28,B0D4694LVG,tspt0000212,P-3-C176B220,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
af47b5cb-d241-4b94-acd8-af27ceccead8,fabperis,2025-09-22,17:07:38,B07QF3N3RN,tsJCART00029,P-3-B291B261,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
12f711e4-2630-4ac7-9e43-2a0d0290d153,villgonn,2025-09-22,17:09:00,B0082AJ1C8,tsJCART00090,P-3-C257C480,Stow,EachStowed,Stow - Arena de Gatos en PT,pending,,2,2025-09-28 21:49:56
6bb61860-639a-4c6f-8b51-5c8a31692f95,herradoi,2025-09-22,17:15:04,B0B6G6M9Y8,tspt0000390,P-3-C299B492,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,4,2025-09-28 21:49:56
7f4642b8-3b55-4da8-ace3-e54f315a3a50,herradoi,2025-09-22,17:22:44,B0DWJLD9JK,tsJCART00062,P-3-C296B540,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
2d6aadcd-e53c-4b1a-918d-f7f1c3a36389,villgonn,2025-09-22,17:27:54,B09F9F5LH2,tsJCART00014,P-3-C276B692,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
13b1a2a9-e30a-4702-bb63-b3cabf60882b,herradoi,2025-09-22,17:31:37,B0DHD1KVWR,tsJCART00264,P-3-C276B531,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
9ccc20d6-282b-48f8-944e-7cab58c9d9fa,qachachl,2025-09-22,17:34:07,B0CSDM9KSF,tsJCART00181,P-3-C274C570,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,12,2025-09-28 21:49:56
2eff7400-3c40-46d8-b7c3-cc5058f5fd55,bmarioal,2025-09-22,17:34:15,B0DV9GZ51X,tsJCART00256,P-3-C223B471,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
5bb29405-e918-4385-9d01-948ef71f3bda,narmarim,2025-09-22,17:35:49,B09RN21CG7,tsJCART00144,P-3-C310B491,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
43140215-cbe5-4390-ade3-26ed10ce3120,ggarcika,2025-09-22,17:39:56,B0DHRNRRLL,tsJCART00198,P-3-C297B532,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
f10044e3-1db6-437e-9bfa-0e6001a08677,ggarcika,2025-09-22,17:41:08,B0DHRNRRLL,tsJCART00198,P-3-C297B621,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
43cb7ecf-e1cf-4b4c-b89c-0ad24d06723e,ggarcika,2025-09-22,17:41:20,B0DHRNRRLL,tsJCART00198,P-3-C298B621,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
792278d8-15e4-4ba3-a454-b92c981afadd,fabperis,2025-09-22,17:45:35,B0DHD1KVWR,tsJCART00152,P-3-B276B361,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
6d605cf9-b192-4a6c-bc04-13c9f177440c,ggarcika,2025-09-22,17:47:46,B0DHRNRRLL,tsJCART00254,P-3-C256B581,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
e63793f3-e781-4204-8f05-aa5fe4d4cbee,ggarcika,2025-09-22,17:48:04,B0DHRNRRLL,tsJCART00254,P-3-C256B580,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
15709c5f-0304-4614-b9ff-43344763f4d4,herradoi,2025-09-22,17:48:39,B0D1NX61L7,tsJCART00015,P-3-C313B480,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
7fdba1f6-f194-4bc5-973a-432a3dff0963,herradoi,2025-09-22,17:48:51,B0D1NX61L7,tsJCART00015,P-3-C314B481,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
767f83ad-ad3c-4237-837e-7f8baa591287,irenetis,2025-09-22,17:50:58,B0D1NYBDSK,tsJCART00285,P-3-C180B221,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
a93a7eef-0f67-4e9b-9642-550f62b47f6c,irenetis,2025-09-22,17:51:17,B0D1NYBDSK,tsJCART00285,P-3-C180B220,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
12a99117-40b6-4692-b52e-3282ff1eae47,irenetis,2025-09-22,17:51:34,B0D1NYHFVX,tsJCART00285,P-3-C180B220,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
fa85f879-93ab-47d9-b0d5-3c74e173bc96,costbica,2025-09-22,17:53:32,B0BWQXRN44,tsJCART00028,P-2-B225B232,Stow,EachStowed,Menú incorrecto 36.2 ubicando peso estándar,pending,,2,2025-09-28 21:49:56
6d4f965c-7a33-4e11-b28a-c249ec043b4f,ggarcika,2025-09-22,17:53:27,B0DHRNRRLL,tsJCART00155,P-3-C222B712,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
982c5d56-af67-45c2-8b7b-965dcbf192e1,ggarcika,2025-09-22,17:53:45,B0DHRNRRLL,tsJCART00155,P-3-C222B711,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
5766b34c-3140-40a7-846b-12c04e89b602,ggarcika,2025-09-22,17:54:07,B0DHRNRRLL,tsJCART00155,P-3-C221B711,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
790b4eb2-51af-42ff-b968-a391fbd62ecd,yoksansa,2025-09-22,17:54:11,B0DPP6C5YP,tsJCART00174,P-3-B206B210,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
68b5e03e-9802-41f4-ac19-a8d5cb69ae8c,costbica,2025-09-22,17:56:40,B0C9TP2LWY,tsJCART00274,P-2-B221B331,Stow,EachStowed,Menú incorrecto 36.2 ubicando peso estándar,pending,,1,2025-09-28 21:49:56
8be85eb2-a868-48b2-9330-4173baf12179,fabperis,2025-09-22,18:00:45,B0DHD1KVWR,tspt0000091,P-3-B290B322,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
fe18b560-d43c-48ea-b945-b6c2260b39e1,costbica,2025-09-22,18:02:04,B0F678Y3M2,tsJCART00274,P-2-B235A362,Stow,EachStowed,TL de 1.20m no permitido en FC,pending,,1,2025-09-28 21:49:56
0aaa3603-0fbd-4751-ae9e-a9b15da42a49,herradoi,2025-09-22,18:02:17,B0DHKTDYV2,tspt0000028,P-3-C314B491,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
5f5f4a65-e157-4f3b-884f-10a96c5f3631,gabrijaf,2025-09-22,18:10:47,B0F48DV6VT,paX2u8fwg0h,P-1-A212C231,Stow,PalletStowed,Menú incorrecto 38.3 ubicando paX TL,pending,,1,2025-09-28 21:49:56
2b21ee40-adcd-4eb3-b979-2bf2a32441ed,llvicent,2025-09-22,18:16:03,B0DPP6C5YP,tsJCART00261,P-3-C203B710,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
55540db5-a9b4-495d-91ed-4c1c310a8397,ggarcika,2025-09-22,18:29:23,B0DHRNRRLL,tspt0000151,P-3-C266B691,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
108faab4-d2ed-4ca9-8843-4fcaf493dda9,ggarcika,2025-09-22,18:29:56,B0DHRNRRLL,tspt0000151,P-3-C266B692,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
e60eca48-3773-4b34-b08b-68f89067c210,ggarcika,2025-09-22,18:30:53,B0DHRNRRLL,tspt0000151,P-3-C267B690,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
9eb54b24-b6ae-48a8-958b-acb5aad567ab,irenetis,2025-09-22,18:36:43,B086ZSLPN1,tspt0000354,P-3-C276B472,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
60504006-1846-4e65-8e22-f14e1a6f4b0b,irenetis,2025-09-22,18:37:17,B0F13QKL2X,tspt0000354,P-3-C275B472,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
4c1bcab9-a836-49c1-bc99-83cb5b42df6f,nmartpab,2025-09-22,18:38:05,B0CP2KGRRN,tspt0000693,P-2-B244C380,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
c9a78963-faf1-48d3-beb4-3e4fc4f637cd,nmartpab,2025-09-22,18:38:51,B072BX2SR8,tspt0000693,P-2-B244C381,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
30bfab82-8b04-45ea-ab3f-6ea5655a57da,nuralber,2025-09-22,18:49:27,B00651DXO8,tspt0000433,P-3-C175C501,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,12,2025-09-28 21:49:56
c5bb77d9-851b-44f7-b322-4e5e1947b68c,segurasw,2025-09-22,18:49:28,B0BQ1CN81G,tsJCART00180,P-2-B226B301,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
ffd00bd1-562b-4ba9-b0ac-6400067e2648,ggarcika,2025-09-22,18:59:46,B0DHRNRRLL,tspt0000151,P-3-C307B530,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
4d2f9405-987c-482f-9461-41a9734bfad4,ggarcika,2025-09-22,19:00:01,B0DHRNRRLL,tspt0000151,P-3-C308B530,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
1a88a9b0-9ca5-4322-a4fd-d61e3b84ce99,ggarcika,2025-09-22,19:00:17,B0DHRNRRLL,tspt0000151,P-3-C308B531,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
951a6418-682a-4799-9481-c7ac12c46660,ginetspe,2025-09-22,19:09:33,B0DZXF8W7V,tsJCART00024,P-2-B254A320,Stow,EachStowed,Menú incorrecto 36.2 ubicando peso estándar,pending,,1,2025-09-28 21:49:56
9bfa4f35-ed34-4469-9d3a-fe443dabb129,nmartpab,2025-09-22,19:10:02,B00WSH1K70,tsJCART00127,P-2-B214A350,Stow,EachStowed,Artículo < 70cm ubicado en Barrel,pending,,1,2025-09-28 21:49:56
582d88e1-712c-4f51-8206-9bbe4eb7c6bf,segurasw,2025-09-22,19:13:39,B0B3QGFH97,tsJCART00014,P-2-B260B300,Stow,EachStowed,Menú incorrecto 36.2 ubicando peso estándar,pending,,1,2025-09-28 21:49:56
d9a0a960-9bf3-43a2-ad60-864fe8e1216c,herradoi,2025-09-22,19:17:41,B019OEI1HG,tsJCART00178,P-3-C190B441,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,3,2025-09-28 21:49:56
996c9867-9074-4983-91a8-9575aca8b6f3,herradoi,2025-09-22,19:17:47,B07VW14H48,tsJCART00178,P-3-C190B441,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
2f504f7b-3b76-4fd3-ab63-c7186c0cc224,herradoi,2025-09-22,19:18:52,B019OEI1HG,tsJCART00178,P-3-C190C432,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,3,2025-09-28 21:49:56
d2253b36-e789-4f06-99b1-42b0f99d8d2c,herradoi,2025-09-22,19:19:16,B07VW14H48,tsJCART00178,P-3-C189C432,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,1,2025-09-28 21:49:56
6eb0ef13-ff2c-4ea4-9713-33576c92ce8b,herradoi,2025-09-22,19:20:03,B07VW14H48,tsJCART00178,P-3-C189B431,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,4,2025-09-28 21:49:56
906ff45d-7865-4dfa-9f21-433e0f8fe48a,nmartpab,2025-09-22,19:20:22,B00WSH1K70,tspt0000385,P-2-B214A200,Stow,EachStowed,Artículo < 70cm ubicado en Barrel,pending,,1,2025-09-28 21:49:56
8384066a-315e-41f1-b2c9-6477bf84326f,ggarcika,2025-09-22,19:21:58,B0DHRNRRLL,tsJCART00166,P-3-C304B530,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
46e295af-75e1-40c0-a27c-15918ee72916,nmartpab,2025-09-22,19:22:25,B0D8WGS61V,tspt0000385,P-2-B244C202,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
03470d1c-56ab-4f47-9a5a-b1f577004027,ggarcika,2025-09-22,20:09:30,B0DHRNRRLL,tspt0000394,P-3-C297B470,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
70ad6621-5fd6-4078-a166-7aff976f010d,ggarcika,2025-09-22,20:17:30,B0DK8D5WB4,tsJCART00103,P-3-C294B532,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
a57c9679-1e39-4b77-bda7-ca7832bcbce4,fabperis,2025-09-22,20:20:23,B00651DXO8,tsJCART00262,P-3-C260C650,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
8f0e4981-c10b-4a4b-a7a6-f77bcf232a92,costbica,2025-09-22,20:27:12,B073JJWDFD,tsJCART00116,P-1-B207C351,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
a9782d74-7c24-4f72-8e0a-0d082800f09f,herradoi,2025-09-22,20:28:09,B0DHRNRRLL,tsJCART00283,P-3-B266B260,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
cbc9f230-93b9-4452-a97f-002b7607fdc8,herradoi,2025-09-22,20:28:47,B0DHRNRRLL,tsJCART00283,P-3-B265B211,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
a5927d4c-4c60-486d-b40f-3293219629f6,herradoi,2025-09-22,20:29:01,B0DHRNRRLL,tsJCART00283,P-3-B266B211,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
b70191f7-8d38-401d-b6c0-a5f6205acf9c,costbica,2025-09-22,20:30:11,B0CWVJN9MJ,tsJCART00153,P-1-B205C370,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
98b1790a-2b04-453f-bebc-82c463e7d864,narmarim,2025-09-22,20:38:14,B0DK8FYFLT,tsJCART00076,P-3-C310B580,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,2,2025-09-28 21:49:56
aad3498f-a6f2-422a-bc61-031e036af743,narmarim,2025-09-22,20:37:41,B0916SLRWS,tsJCART00076,P-3-C309B582,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
012a7443-70de-4561-8770-0d1acaaedd0b,narmarim,2025-09-22,20:37:53,B0DK8FYFLT,tsJCART00076,P-3-C309B582,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
82ade111-2561-4040-ba5a-dce03bc94fe2,costbica,2025-09-22,20:44:01,8467760893,tsCAGE00001,P-1-B209B371,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
c8c1b4e0-c0da-41fe-913c-b6ffa489d72a,cipohcec,2025-09-22,20:48:29,B07LBLFR19,tsJCART00092,P-3-C318C482,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,3,2025-09-28 21:49:56
cef82973-6f1d-42c2-a38d-6ab500125143,cipohcec,2025-09-22,20:49:07,B0BJF2JTN9,tsJCART00092,P-3-C318C482,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
ad04b05a-b64b-4249-9cfe-85fb969641de,costbica,2025-09-22,20:49:41,B08P4CYHH8,tspt0000500,P-1-B207B230,Stow,EachStowed,Ropa Ubicada en Bins B o C,pending,,10,2025-09-28 21:49:56
fd305910-e003-45ab-85de-2b48088695a3,cipohcec,2025-09-22,20:49:19,B00775N5RG,tsJCART00092,P-3-C317C490,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,1,2025-09-28 21:49:56
b3698b7d-ab12-4ca3-bde6-e91ca83dabd4,cipohcec,2025-09-22,20:50:22,B0002EXYUM,tsJCART00092,P-3-C317B480,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,4,2025-09-28 21:49:56
d7b3e617-f21c-4d39-994f-05582a7f9d23,navdoris,2025-09-22,20:59:48,B0FFMVQZ7N,tsJCART00143,P-1-B209C332,Stow,EachStowed,Peso < 5 ubicado en Shelf C o B,pending,,6,2025-09-28 21:49:56
0f7c2147-a29c-4db6-8f64-640ee79a0de5,ggarcika,2025-09-22,21:05:14,B0CKRVB58D,tspt0000304,P-3-C321B581,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
6cb99f53-2f62-499e-8dd1-2fb4ebc813df,ggarcika,2025-09-22,21:05:34,B0DPZSR33X,tspt0000304,P-3-C321B580,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
bef37c1f-30c0-4fce-9ee0-096f1ee1abbb,villgonn,2025-09-22,21:10:41,B0B3QGFH97,tsJCART00137,P-2-B270B250,Stow,EachStowed,Menú incorrecto 36.2 ubicando peso estándar,pending,,1,2025-09-28 21:49:56
bf437f12-e937-4dca-9478-ad552db946d6,ggarcika,2025-09-22,21:14:14,B0DK8D5WB4,tspt0000079,P-3-C311B481,Stow,EachStowed,Peso > 5 ubicado Library B (Vertical),pending,,1,2025-09-28 21:49:56
